"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","provenance","rights","source","dcterms:type","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","recordID","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks"
"dr1411","20c8b584-e85e-46fd-a0ee-15d934dbbfc3","2020-11-08T05:14:28Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/64256283","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/64256283","64256283","","","","","","","","","","","PRESENT","","","","","","","","Grey Ironbark","","ecf86743-f1a7-474d-a26b-f84b33830f96","","","","","","","Australia","AU","Queensland","","","","Weller Road Park, Tarragindi, QLD, AU","","","","","","","","","","","-27.527893","153.050383","EPSG:4326","27.0","","","-27.5278933785","","153.0503826141","","EPSG:4326","","","","","","","","",""
"dr1411","02365ffc-6eba-44df-a164-a553188ad356","2020-11-13T03:58:37Z","","CC-BY-NC 4.0 (Int)","Wendy Heath","","","https://www.inaturalist.org/observations/64718927","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Wendy Heath some rights reserved","","","https://www.inaturalist.org/observations/64718927","64718927","","Heath, Wendy","","","","","","","","","PRESENT","","","","","","","","Southern end of property Euc tereticornis 20m up No ear tag, looks clean Different koala to tagged and released resident male from yesterday entry Heard a female last night and him calling at Northern end","","44be0701-a329-4bd5-aad5-0e1c74e70455","","","","","","","Australia","AU","Queensland","","","","Burpengary East, QLD, AU","","","","","","","","","","","-27.171367","152.989028","EPSG:4326","6.0","","","-27.1713666667","","152.9890283333","","EPSG:4326","","","","","","","","",""
"dr1411","2804f547-871f-4ac9-996c-2d41d1174073","2021-02-28T13:36:09Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/70193205","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/70193205","70193205","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","3df25372-3301-43fd-a716-810a7d310987","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.548058","153.037578","EPSG:4326","","","","-27.5480583333","","153.0375783333","","EPSG:4326","","","","","","","","",""
"dr1411","f917aa7f-ac63-4ba3-b6e6-5dbf050579df","2021-07-27T03:44:38Z","","CC-BY-NC 4.0 (Int)","tomi_gunn","","","https://www.inaturalist.org/observations/88667541","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© tomi_gunn some rights reserved","","","https://www.inaturalist.org/observations/88667541","88667541","","","","","","","","","","","PRESENT","","","","","","","","","","8ddc2495-f4c1-458f-b80c-1a2f6fa2325f","","","","","","","Australia","AU","Queensland","","","","Carnelian Street, Holland Park, QLD, AU","","","","","","","","","","","-27.51523","153.079253","EPSG:4326","8.0","","","-27.51523","","153.0792528333","","EPSG:4326","","","","","","","","",""
"dr1411","e98f97c6-6d1b-4061-92b3-9091d54eb920","2021-02-23T05:29:15Z","","CC-BY-NC 4.0 (Int)","dasyurid","","","https://www.inaturalist.org/observations/70017910","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© dasyurid some rights reserved","","","https://www.inaturalist.org/observations/70017910","70017910","","Dasyurid","","","","","","","","","PRESENT","","","","","","","","Koala 13313","","e462f85d-3995-42ae-96fc-af4062d7ed38","","","","","","","Australia","AU","Queensland","","","","Tillack Park, Mansfield, QLD, AU","","","","","","","","","","","-27.528297","153.112122","EPSG:4326","13.0","","","-27.5282966667","","153.1121221667","","EPSG:4326","","","","","","","","",""
"dr1411","e907f7fc-ed57-4a6e-b566-f24afd7fb8aa","2021-02-10T23:25:47Z","","CC-BY-NC 4.0 (Int)","fflurlfw","","","https://www.inaturalist.org/observations/64481357","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© fflurlfw some rights reserved","","","https://www.inaturalist.org/observations/64481357","64481357","","Fflurlfw","","","","","","","","","PRESENT","","","","","","","","Fresh scats from koala found in bushland area waterway corridor around base of mature Eucalyptus fibrosa. Other species present include Eucalyptus propinqua, E siderophloia, C henryi, L suaveolens.","","d959acf5-de70-4a27-b5bb-d8539be50bac","","","","","","","Australia","AU","Queensland","","","","Rochedale QLD 4123, Australia","","","","","","","","","","","-27.563622","153.132151","EPSG:4326","","","","-27.5636222997","","153.1321509997","","EPSG:4326","","","","","","","","",""
"dr1411","43dc3580-87b6-45b1-9cf2-1017b31231f1","2021-07-20T10:22:48Z","","CC-BY-NC 4.0 (Int)","Teagan McKillop","","","https://www.inaturalist.org/observations/73180152","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Teagan McKillop some rights reserved","","","https://www.inaturalist.org/observations/73180152","73180152","","Mckillop, Teagan","","","","MALE","Adult","","","","PRESENT","","","","","","","","Dead by vehicle strike","","cd474b3d-7751-40c4-9c70-776cc65e3bb7","","","","","","","Australia","AU","Queensland","","","","Helidon Spa QLD 4344, Australia","","","","","","","","","","","-27.546649","152.082551","EPSG:4326","","","","-27.5466494444","","152.0825505556","","EPSG:4326","","","","","","","","",""
"dr1411","af71e519-6acf-4bc1-b05e-84868361b856","2020-03-05T14:31:03Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/39442368","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/39442368","39442368","","","","","","","","","","","PRESENT","","","","","","","","In Tallowwood","","9f850675-a895-4fa5-846b-60c1079c94da","","","","","","","Australia","AU","Queensland","","","","Inter Campus Link, Nathan, QLD, AU","","","","","","","","","","","-27.551848","153.057855","EPSG:4326","21.0","","","-27.5518483152","","153.0578551839","","EPSG:4326","","","","","","","","",""
"dr1411","b3aef5a9-77ba-4052-ba57-9f2d75013fcf","2021-08-24T01:25:12Z","","CC-BY-NC 4.0 (Int)","curlewz","","","https://www.inaturalist.org/observations/91930187","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© curlewz some rights reserved","","","https://www.inaturalist.org/observations/91930187","91930187","","Curlewz","","","","","","","","","PRESENT","","","","","","","","Mother and Joey","","a77757ad-3805-4df6-aafa-b2b5d40a5f57","","","","","","","Australia","AU","Queensland","","","","Moreton Bay Marine Park, Point Lookout, QLD, AU","","","","","","","","","","","-27.427327","153.529802","EPSG:4326","5.0","","","-27.4273266318","","153.5298024306","","EPSG:4326","","","","","","","","",""
"dr1411","1c8a6567-a292-4e9b-b4e3-61762dfc2f4a","2021-05-07T07:30:59Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/77719847","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/77719847","77719847","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","c1d06713-3723-4dee-b939-92dc800a1fe4","","","","","","","Australia","AU","Queensland","","","","Carina Heights, Queensland, Australia","","","","","","","","","","","-27.513625","153.078637","EPSG:4326","","","","-27.513625","","153.0786366667","","EPSG:4326","","","","","","","","",""
"dr1411","8eef4191-6e84-49dc-ada9-b6142e4e1d2f","2021-05-03T09:58:33Z","","CC-BY-NC 4.0 (Int)","adamrichardt","","","https://www.inaturalist.org/observations/76807670","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© adamrichardt some rights reserved","","","https://www.inaturalist.org/observations/76807670","76807670","","Adamrichardt","","","","","","","","","PRESENT","","","","","","","","","","528f4329-e6dc-4903-a107-cc75168e8eb6","","","","","","","Australia","AU","Queensland","","","","Whites Hill Reserve, Camp Hill, QLD, AU","","","","","","","","","","","-27.507982","153.082279","EPSG:4326","5.0","","","-27.5079822075","","153.0822788739","","EPSG:4326","","","","","","","","",""
"dr1411","fad31fa2-8104-46a6-a300-d21233294589","2021-05-25T12:01:05Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/80222647","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/80222647","80222647","","","","","","","","","","","PRESENT","","","","","","","","","","f1a2bf70-9671-485c-a22b-b04f42a7a07c","","","","","","","Australia","AU","Queensland","","","","Gaza Road, Holland Park West, QLD, AU","","","","","","","","","","","-27.534504","153.062168","EPSG:4326","21.0","","","-27.5345035277","","153.0621677918","","EPSG:4326","","","","","","","","",""
"dr1411","fd3852f5-87df-408d-a6cb-7e9af712327b","2020-11-10T02:58:05Z","","CC-BY-NC 4.0 (Int)","sal_brook","","","https://www.inaturalist.org/observations/64515945","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© sal_brook some rights reserved","","","https://www.inaturalist.org/observations/64515945","64515945","","","","","","","","","","","PRESENT","","","","","","","","","","606bcd1f-d3a3-4c02-8adc-f48b8c5785b0","","","","","","","Australia","AU","Queensland","","","","Logan Village QLD 4207, Australia","","","","","","","","","","","-27.764249","153.122916","EPSG:4326","147.0","","","-27.764248616","","153.1229155138","","EPSG:4326","","","","","","","","",""
"dr1411","ddc9bc52-c1a5-42f3-b8cd-d150e2919c38","2020-08-11T22:59:41Z","","CC-BY-NC 4.0 (Int)","Pete Woodall","","","https://www.inaturalist.org/observations/56102540","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Pete Woodall some rights reserved","","","https://www.inaturalist.org/observations/56102540","56102540","","Woodall, Pete","","","","","","","","","PRESENT","","","","","","","","9475/6","","dc45563d-bfc9-4cdf-a9dc-55c0ae4c464b","","","","","","","Australia","AU","Queensland","","","","Moorooka, Brisbane QLD, Australia","","","","","","","","","","","-27.539771","153.033118","EPSG:4326","35.0","","","-27.5397708511","","153.0331184942","","EPSG:4326","","","","","","","","",""
"dr1411","bbbe371c-2cf1-4f5e-8b47-9a16bd9ceb83","2020-05-11T23:37:16Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/45246290","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/45246290","45246290","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","82503d72-7c2d-4fd7-a243-bd5c8851bc80","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.546564","153.058631","EPSG:4326","57.0","","","-27.5465638665","","153.0586305235","","EPSG:4326","","","","","","","","",""
"dr1411","299bec89-38ed-4c88-a4b4-4f312a45334b","2020-05-14T12:13:17Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/45852206","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/45852206","45852206","","","","","","","","","","","PRESENT","","","","","","","","In Tallowwood","","21b1cfce-1d49-464b-a0ec-6df79130a096","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.537686","153.054186","EPSG:4326","87.0","","","-27.5376863293","","153.054186216","","EPSG:4326","","","","","","","","",""
"dr1411","4b1c8707-3467-4d0e-a8e0-d560c742e093","2021-08-13T12:35:13Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/90244626","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/90244626","90244626","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","In Eucalyptus microcorys.","","4241939b-41b8-4516-a66e-4f191c588b5f","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.55593","153.054297","EPSG:4326","","","","-27.55593","","153.0542966667","","EPSG:4326","","","","","","","","",""
"dr1411","e8924108-36f5-42d9-8034-25180c3d55a0","2021-07-05T20:15:36Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/69083490","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/69083490","69083490","","","","","","","","","","","PRESENT","","","","","","","","Paperbark","","80128197-3701-449a-b752-246bf376bb34","","","","","","","Australia","AU","Queensland","","","","Inter Campus Link, Nathan, QLD, AU","","","","","","","","","","","-27.551362","153.058401","EPSG:4326","85.0","","","-27.5513618744","","153.058401099","","EPSG:4326","","","","","","","","",""
"dr1411","c5a2dcaf-9a2a-4538-b943-25db5d6c4971","2020-02-16T03:02:14Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/38176639","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/38176639","38176639","","","","","","","","","","","PRESENT","","","","","","","","In Tallowwood","","9ac6c5d5-f56f-4159-a7af-933f79229aa7","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Salisbury, QLD, AU","","","","","","","","","","","-27.537178","153.038303","EPSG:4326","55.0","","","-27.5371775185","","153.0383027466","","EPSG:4326","","","","","","","","",""
"dr1411","5538cef2-c163-46e8-826e-89b26d7d436c","2020-11-17T09:58:16Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/65067310","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/65067310","65067310","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","ef39c408-e0ab-4577-922b-4af49d2fbd41","","","","","","","Australia","AU","Queensland","","","","University Road, Nathan, QLD, AU","","","","","","","","","","","-27.550648","153.059709","EPSG:4326","156.0","","","-27.5506481687","","153.0597085784","","EPSG:4326","","","","","","","","",""
"dr1411","44380388-7812-4e2e-bba9-32dbca8f29c5","2021-07-26T17:10:58Z","","CC-BY-NC 4.0 (Int)","Hanneke Nooren","","","https://www.inaturalist.org/observations/88467981","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Hanneke Nooren some rights reserved","","","https://www.inaturalist.org/observations/88467981","88467981","","Nooren, Hanneke","","","","MALE","","","","","PRESENT","","","","","","","","","","963a5fe0-ecbc-4350-a2ce-de07359f0283","","","","","","","Australia","AU","Queensland","","","","Postmans Ridge QLD 4352, Australia","","","","","","","","","","","-27.544598","152.068352","EPSG:4326","5.0","","","-27.544598","","152.068352","","EPSG:4326","","","","","","","","",""
"dr1411","30e00136-afeb-46e2-80c0-43f2565500b0","2020-05-11T23:34:05Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/45355825","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/45355825","45355825","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","Worst Koala photos ever. Very high up a tree at night.","","49b63a68-ff19-4ab8-b789-e1876c76bccb","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.548925","153.048222","EPSG:4326","","","","-27.548925","","153.0482216667","","EPSG:4326","","","","","","","","",""
"dr1411","bea17b50-9856-4f5e-994f-691cd463d9e8","2020-02-16T03:02:16Z","","CC-BY-NC 4.0 (Int)","miranda005","","","https://www.inaturalist.org/observations/38159009","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© miranda005 some rights reserved","","","https://www.inaturalist.org/observations/38159009","38159009","","miranda005","","","","","","","","","PRESENT","","","","","","","","","","aa8ac394-52a9-44c4-9cd4-36f9c7f4a732","","","","","","","Australia","AU","Queensland","","","","Mt Gravatt Outlook Reserve, Mount Gravatt, QLD, AU","","","","","","","","","","","-27.545721","153.072412","EPSG:4326","9.0","","","-27.5457207773","","153.072411692","","EPSG:4326","","","","","","","","",""
"dr1411","9adaf4c2-0724-4e21-8d72-a4f7aadeed5d","2020-11-24T01:48:21Z","","CC-BY-NC 4.0 (Int)","codyhochen","","","https://www.inaturalist.org/observations/65459281","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© codyhochen some rights reserved","","","https://www.inaturalist.org/observations/65459281","65459281","","Codyhochen","","","","","","","","","PRESENT","","","","","","","","","","06a92b2d-e35a-4dd7-83e2-f995beb5d256","","","","","","","Australia","AU","Queensland","","","","Moggill Regional Park, Pullenvale, QLD, AU","","","","","","","","","","","-27.527298","152.865477","EPSG:4326","2175.0","","","-27.5272981785","","152.8654766604","","EPSG:4326","","","","","","","","",""
"dr1411","4e721d97-d54d-4892-b3f6-61986e97cbe5","2021-08-16T07:43:32Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/91378837","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/91378837","91378837","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","In Eucalyptus microcorys.","","2fb5b94e-7522-4005-aa9e-93e61e1e56d2","","","","","","","Australia","AU","Queensland","","","","Nathan, Queensland, Australia","","","","","","","","","","","-27.556102","153.05912","EPSG:4326","","","","-27.5561016667","","153.05912","","EPSG:4326","","","","","","","","",""
"dr1411","6a604d60-9e03-40fb-98f6-0c72f12e4c6a","2021-02-13T10:30:48Z","","CC-BY-NC 4.0 (Int)","faufauh","","","https://www.inaturalist.org/observations/69491527","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© faufauh some rights reserved","","","https://www.inaturalist.org/observations/69491527","69491527","","Faufauh","","","","","","","","","PRESENT","","","","","","","","","","3927efd1-bdf9-45c7-964b-1508ee72f207","","","","","","","Australia","AU","Queensland","","","","Alexandra Hills QLD 4161, Australia","","","","","","","","","","","-27.535041","153.221407","EPSG:4326","7.0","","","-27.5350407511","","153.2214073185","","EPSG:4326","","","","","","","","",""
"dr1411","51b450a7-2c15-43c0-9a6a-b0eeb9ad8084","2020-11-24T08:03:01Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/65499489","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/65499489","65499489","","","","","","","","","","","PRESENT","","","","","","","","Male in Stringybark","","0056b9c9-5dd9-4b48-a860-5b400a0e7472","","","","","","","Australia","AU","Queensland","","","","Nathan, AU-QL, AU","","","","","","","","","","","-27.551797","153.058089","EPSG:4326","50.0","","","-27.551796901","","153.0580887579","","EPSG:4326","","","","","","","","",""
"dr1411","ba630c93-d80d-4a08-b79c-285ba06c6cad","2021-08-08T09:17:16Z","","CC-BY-NC 4.0 (Int)","wild_wishart","","","https://www.inaturalist.org/observations/90367036","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© wild_wishart some rights reserved","","","https://www.inaturalist.org/observations/90367036","90367036","","","","","","","","","","","PRESENT","","","","","","","","","","ce5ccb03-e6f4-4abc-b378-5bdfefddb41d","","","","","","","Australia","AU","Queensland","","","","Whites Hill Reserve","","","","","","","","","","","-27.506826","153.075454","EPSG:4326","195.0","","","-27.506825883","","153.0754538253","","EPSG:4326","","","","","","","","",""
"dr1411","1c44c955-50e5-404b-b7c1-377c523f663c","2021-06-13T07:10:28Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/82798069","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/82798069","82798069","","","","","","","","","","","PRESENT","","","","","","","","Grey Gum","","87ccf60f-e566-4050-9e58-993a4dbf0e81","","","","","","","Australia","AU","Queensland","","","","Bapaume Road, Holland Park West, QLD, AU","","","","","","","","","","","-27.534306","153.061693","EPSG:4326","107.0","","","-27.5343060766","","153.0616928536","","EPSG:4326","","","","","","","","",""
"dr1411","037c4b71-f9e6-4036-b0f8-b2c7ac74826e","2020-03-10T04:55:04Z","","CC-BY-NC 4.0 (Int)","Hanna Clupea","","","https://www.inaturalist.org/observations/39550251","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Hanna Clupea some rights reserved","","","https://www.inaturalist.org/observations/39550251","39550251","","Clupea, Hanna","","","","","","","","","PRESENT","","","","","","","","","","a952e41e-9bb0-44ec-92b6-7bcfdd61847a","","","","","","","Australia","AU","Queensland","","","","Point Lookout QLD 4183, Australia","","","","","","","","","","","-27.422333","153.51327","EPSG:4326","637.0","","","-27.4223327128","","153.5132701322","","EPSG:4326","","","","","","","","",""
"dr1411","a31a4311-df1c-4c14-90f7-3fc6f04a6370","2020-02-26T12:18:08Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/39238222","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/39238222","39238222","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood. Seen this koala for last five days same location","","d1ba15a6-1f18-4d30-bbe4-72c8d55edb42","","","","","","","Australia","AU","Queensland","","","","Griffith University, Nathan, QLD, AU","","","","","","","","","","","-27.549867","153.061499","EPSG:4326","63.0","","","-27.5498665019","","153.0614986784","","EPSG:4326","","","","","","","","",""
"dr1411","74796486-f023-4306-a128-28db69413b8a","2021-07-05T20:27:09Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/38788621","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/38788621","38788621","","","","","","","","","","","PRESENT","","","","","","","","In Bloodwood","","6efd5b43-5d5f-41e4-ade7-58fb15fb404d","","","","","","","Australia","AU","Queensland","","","","University Road, Nathan, QLD, AU","","","","","","","","","","","-27.550911","153.058126","EPSG:4326","67.0","","","-27.5509106445","","153.0581261058","","EPSG:4326","","","","","","","","",""
"dr1411","9f616fab-8fb9-4f0a-94e6-e819eca82509","2020-11-19T12:30:08Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/65209950","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/65209950","65209950","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","1bbff09e-11a5-4bf1-9546-7b97e288c6cf","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.546342","153.058672","EPSG:4326","","","","-27.5463416667","","153.0586716667","","EPSG:4326","","","","","","","","",""
"dr1411","5d6c9c6a-aa8f-4421-ba1b-7d07af5f87c1","2021-05-23T11:13:53Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/79913632","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/79913632","79913632","","","","","","","","","","","PRESENT","","","","","","","","Stringybark","","413e60c6-bf86-4fee-be56-0159ee7363d6","","","","","","","Australia","AU","Queensland","","","","Inter Campus Link, Nathan, QLD, AU","","","","","","","","","","","-27.5519","153.0587","EPSG:4326","68.0","","","-27.5518995199","","153.0587003778","","EPSG:4326","","","","","","","","",""
"dr1411","ab7a2d91-61a5-4511-a77b-3801a8d86c1b","2020-11-25T06:52:03Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/65518779","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/65518779","65518779","","","","","","","","","","","PRESENT","","","","","","","","Mum and Joey in Brush Box","","36bd0be3-e74e-4320-80b7-17fd8c603aa2","","","","","","","Australia","AU","Queensland","","","","Griffith University, Nathan, QLD, AU","","","","","","","","","","","-27.552107","153.055081","EPSG:4326","19.0","","","-27.5521073457","","153.055081339","","EPSG:4326","","","","","","","","",""
"dr1411","b1230917-1fc6-4566-9011-07cca61e23fb","2020-05-31T23:28:38Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/47807269","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/47807269","47807269","","","","","","","","","","","PRESENT","","","","","","","","Unknown Stringybark","","a8f263b1-d02c-4115-94e9-83e19024c984","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.55009","153.057294","EPSG:4326","50.0","","","-27.5500903118","","153.0572936899","","EPSG:4326","","","","","","","","",""
"dr1411","9b439e4d-d50f-4136-8e40-9fcb6402209c","2021-08-25T03:10:10Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/64647160","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/64647160","64647160","","","","","","FEMALE","Adult","","","","PRESENT","","","","","","","","mother & joey","","7990505e-7a80-455e-81f0-16153f9410bb","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.559017","153.042827","EPSG:4326","126.0","","","-27.5590167079","","153.0428270969","","EPSG:4326","","","","","","","","",""
